year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
2005,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,7565.815116
2005,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,284.9031304
2005,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,731.4472098
2005,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,397.1955203
2005,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,8360.550842
2005,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,7890.33952
2005,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,1674.086622
2005,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,732.0797877
2005,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,2533.711799
2005,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,522.9666669
2005,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,994.8889145
2005,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,244.9861509
2005,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,92.54223683
2005,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,564.4468018
2005,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,169.7827618
2005,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,105.7275838
2005,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,412.0679811
2005,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,1201.750813
2005,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,258.1252696
2005,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,685.5967821
2005,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,363.4039254
2005,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,2735.33681
2005,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,297.5375444
2005,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,582.0669869
2005,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,3638.915428
2005,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,702.4991034
2005,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,627.7961266
2005,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,6843.168418
2005,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,143.2159053
2005,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,21298.47085
2006,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,5309.82785
2006,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,497.1795849
2006,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,882.5587602
2006,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,1034.112771
2006,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,4385.301053
2006,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,9755.779224
2006,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,4924.376529
2006,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,21535.53169
2006,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,11817.33654
2006,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,27.40607919
2006,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,159.0877755
2006,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,57722.59609
2006,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,1365.113701
2006,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,1609.042626
2006,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,1594.840268
2006,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,5010.388544
2006,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,1296.895812
2006,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,5974.454466
2006,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,321.5991703
2006,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,3394.216542
2006,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,612.3354112
2006,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,1310.673848
2006,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,58.14629404
2006,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,283.3709309
2006,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,2689.785842
2006,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,2360.81653
2006,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,19.44649617
2006,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,2670.255454
2006,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,948.6085288
2006,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,1218.25691
2006,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,12618.85129
2006,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,1036.719721
2006,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,4028.662404
2006,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,802.1499836
2006,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,3507.559575
2006,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,898.4405956
2006,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,2687.756109
2006,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,307.1980796
2006,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,1348.636612
2006,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,3.467751487
2006,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,632.4856628
2006,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,1826.073048
2006,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,723.0878983
2006,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,643.9315745
2006,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,5947.271389
2006,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,599.4097371
2006,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,23644.62862
2006,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,488.3803067
2006,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,1741.349742
2006,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,1287.791247
2006,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,2128.782292
2006,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,13722.70783
2006,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1550.582265
2006,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,3155.075088
2006,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,3001.886588
2006,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,5746.782884
2006,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,8645.342758
2006,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,48.83294234
2006,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,16305.53918
2006,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,5205.381786
2006,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,419.0541192
2006,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,777.6765509
2006,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,1771.107987
2006,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,12586.81291
2006,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,28.66170216
2006,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,2846.467761
2006,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,211.9867195
2006,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,3361.999331
2006,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,450.5701459
2006,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,1512.300027
2006,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,4151.823402
2006,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,149.9135686
2006,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,866.1869836
2006,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,11010.16367
2006,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,156.8078327
2006,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,1862.037417
2006,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,47266.31502
2006,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,1284.400511
2006,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,2798.04439
2006,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,8744.896017
2006,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,29.81692976
2006,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,18109.85296
2006,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,8014.914274
2006,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,1108.130769
2006,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,151.5466348
2006,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,3632.559025
2006,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,233.4375602
2006,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,1989.293846
2006,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,55.02347058
2006,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,3176.061955
2006,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,423.7700709
2006,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,1140.954011
2006,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,490.169708
2006,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,4908.18545
2006,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,19230.07985
2006,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,737.0969528
2006,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,770.7973923
2006,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,3955.933374
2006,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,941.3427041
2006,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,1188.794922
2006,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,391.792499
2006,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,223.7202469
2006,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,1269.901244
2006,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,490.3915979
2006,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,668.4403246
2006,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,618.0982716
2006,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,1056.106564
2006,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,361.5627682
2006,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,3069.336901
2006,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,2027.943923
2006,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,1074.192697
2006,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,298.3150349
2006,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,733.5669201
2006,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,4845.655197
2006,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,1182.399951
2006,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,206.5941882
2006,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,6098.10157
2006,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,271.3421349
2006,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,6126.676927
2007,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,2096.890567
2007,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,8804.292378
2007,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,418.4425812
2007,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,314.4110962
2007,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,3588.633921
2007,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,4393.957857
2007,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,8012.895573
2007,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,21440.64349
2007,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,16554.6696
2007,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,27.19053445
2007,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,19.95686402
2007,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,48616.83202
2007,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,1754.999346
2007,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,2428.837096
2007,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,2790.148028
2007,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,3022.434968
2007,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,340.7542261
2007,ARGENTINA,AR,BELGRANO,AR-86042,SANTIAGO DEL ESTERO,AR-86,3691.650223
2007,ARGENTINA,AR,BERMEJO,AR-22014,CHACO,AR-22,11068.43503
2007,ARGENTINA,AR,BERMEJO,AR-34007,FORMOSA,AR-34,8977.885718
2007,ARGENTINA,AR,CALAMUCHITA,AR-14007,CORDOBA,AR-14,366.06022
2007,ARGENTINA,AR,CAPAYAN,AR-10042,CATAMARCA,AR-10,434.4679147
2007,ARGENTINA,AR,CAPITAL,AR-10049,CATAMARCA,AR-10,20.65629387
2007,ARGENTINA,AR,CAPITAL,AR-18021,CORRIENTES,AR-18,1627.185642
2007,ARGENTINA,AR,CAPITAL,AR-46014,LA RIOJA,AR-46,1957.86388
2007,ARGENTINA,AR,CAPITAL,AR-86049,SANTIAGO DEL ESTERO,AR-86,1352.387918
2007,ARGENTINA,AR,CERRILLOS,AR-66035,SALTA,AR-66,21.14205755
2007,ARGENTINA,AR,CHACABUCO,AR-22028,CHACO,AR-22,1823.635796
2007,ARGENTINA,AR,CHACABUCO,AR-74028,SAN LUIS,AR-74,969.4004978
2007,ARGENTINA,AR,CHAMICAL,AR-46035,LA RIOJA,AR-46,251.0085528
2007,ARGENTINA,AR,CHOYA,AR-86063,SANTIAGO DEL ESTERO,AR-86,5351.534625
2007,ARGENTINA,AR,COMANDANTE FERNANDEZ,AR-22021,CHACO,AR-22,785.6801065
2007,ARGENTINA,AR,COPO,AR-86056,SANTIAGO DEL ESTERO,AR-86,4487.069821
2007,ARGENTINA,AR,CRUZ ALTA,AR-90014,TUCUMAN,AR-90,311.6889637
2007,ARGENTINA,AR,CRUZ DEL EJE,AR-14028,CORDOBA,AR-14,2223.785649
2007,ARGENTINA,AR,EL ALTO,AR-10056,CATAMARCA,AR-10,201.2471474
2007,ARGENTINA,AR,FIGUEROA,AR-86070,SANTIAGO DEL ESTERO,AR-86,3988.810035
2007,ARGENTINA,AR,FORMOSA,AR-34014,FORMOSA,AR-34,5501.958872
2007,ARGENTINA,AR,FRAY JUSTO SANTA MARIA DE ORO,AR-22043,CHACO,AR-22,682.5565462
2007,ARGENTINA,AR,FRAY MAMERTO ESQUIU,AR-10063,CATAMARCA,AR-10,24.49041255
2007,ARGENTINA,AR,GENERAL ANGEL V. PENALOZA,AR-46056,LA RIOJA,AR-46,285.7301352
2007,ARGENTINA,AR,GENERAL BELGRANO,AR-22049,CHACO,AR-22,1487.455212
2007,ARGENTINA,AR,GENERAL BELGRANO,AR-46063,LA RIOJA,AR-46,308.9450565
2007,ARGENTINA,AR,GENERAL DONOVAN,AR-22056,CHACO,AR-22,2903.968524
2007,ARGENTINA,AR,GENERAL GUEMES,AR-22063,CHACO,AR-22,7645.241385
2007,ARGENTINA,AR,GENERAL GUEMES,AR-66049,SALTA,AR-66,602.2909632
2007,ARGENTINA,AR,GENERAL JOSE DE SAN MARTIN,AR-66056,SALTA,AR-66,25624.85867
2007,ARGENTINA,AR,GENERAL JUAN F. QUIROGA,AR-46070,LA RIOJA,AR-46,59.05630122
2007,ARGENTINA,AR,GENERAL OBLIGADO,AR-82049,SANTA FE,AR-82,6464.108381
2007,ARGENTINA,AR,GENERAL OCAMPO,AR-46084,LA RIOJA,AR-46,1127.733101
2007,ARGENTINA,AR,GENERAL SAN MARTIN,AR-46091,LA RIOJA,AR-46,1371.614291
2007,ARGENTINA,AR,GENERAL TABOADA,AR-86077,SANTIAGO DEL ESTERO,AR-86,9947.714009
2007,ARGENTINA,AR,GRANEROS,AR-90035,TUCUMAN,AR-90,1852.727831
2007,ARGENTINA,AR,GUASAYAN,AR-86084,SANTIAGO DEL ESTERO,AR-86,1998.4747
2007,ARGENTINA,AR,INDEPENDENCIA,AR-22070,CHACO,AR-22,2001.287002
2007,ARGENTINA,AR,ISCHILIN,AR-14049,CORDOBA,AR-14,2495.426221
2007,ARGENTINA,AR,JIMENEZ,AR-86091,SANTIAGO DEL ESTERO,AR-86,11114.20576
2007,ARGENTINA,AR,JUAN B. ALBERDI,AR-90042,TUCUMAN,AR-90,68.89891492
2007,ARGENTINA,AR,JUAN F. IBARRA,AR-86098,SANTIAGO DEL ESTERO,AR-86,14660.2338
2007,ARGENTINA,AR,JUNIN,AR-74049,SAN LUIS,AR-74,1857.965255
2007,ARGENTINA,AR,LA CANDELARIA,AR-66084,SALTA,AR-66,163.4843265
2007,ARGENTINA,AR,LA COCHA,AR-90049,TUCUMAN,AR-90,87.31363557
2007,ARGENTINA,AR,LAISHI,AR-34021,FORMOSA,AR-34,9663.484993
2007,ARGENTINA,AR,LA PAZ,AR-10070,CATAMARCA,AR-10,3317.817331
2007,ARGENTINA,AR,LA VINA,AR-66098,SALTA,AR-66,59.31660551
2007,ARGENTINA,AR,LEALES,AR-90056,TUCUMAN,AR-90,839.4388859
2007,ARGENTINA,AR,LIBERTAD,AR-22077,CHACO,AR-22,1867.399012
2007,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-22084,CHACO,AR-22,9634.603088
2007,ARGENTINA,AR,LIBERTADOR GENERAL SAN MARTIN,AR-74063,SAN LUIS,AR-74,434.5481654
2007,ARGENTINA,AR,LORETO,AR-86105,SANTIAGO DEL ESTERO,AR-86,1501.333802
2007,ARGENTINA,AR,MAIPU,AR-22091,CHACO,AR-22,3176.586729
2007,ARGENTINA,AR,MATACOS,AR-34028,FORMOSA,AR-34,307.3393318
2007,ARGENTINA,AR,MAYOR LUIS J. FONTANA,AR-22098,CHACO,AR-22,790.9048655
2007,ARGENTINA,AR,METAN,AR-66112,SALTA,AR-66,5510.771226
2007,ARGENTINA,AR,MINAS,AR-14070,CORDOBA,AR-14,28.77255873
2007,ARGENTINA,AR,MITRE,AR-86112,SANTIAGO DEL ESTERO,AR-86,2844.009175
2007,ARGENTINA,AR,MORENO,AR-86119,SANTIAGO DEL ESTERO,AR-86,40104.16647
2007,ARGENTINA,AR,O'HIGGINS,AR-22112,CHACO,AR-22,841.5794241
2007,ARGENTINA,AR,OJO DE AGUA,AR-86126,SANTIAGO DEL ESTERO,AR-86,7335.999238
2007,ARGENTINA,AR,ORAN,AR-66126,SALTA,AR-66,11327.52192
2007,ARGENTINA,AR,PALPALA,AR-38042,JUJUY,AR-38,46.11359602
2007,ARGENTINA,AR,PATINO,AR-34035,FORMOSA,AR-34,30876.20828
2007,ARGENTINA,AR,PELLEGRINI,AR-86133,SANTIAGO DEL ESTERO,AR-86,8888.594657
2007,ARGENTINA,AR,PILAGAS,AR-34042,FORMOSA,AR-34,2146.560998
2007,ARGENTINA,AR,PILCOMAYO,AR-34049,FORMOSA,AR-34,3026.680743
2007,ARGENTINA,AR,PIRANE,AR-34056,FORMOSA,AR-34,5255.823707
2007,ARGENTINA,AR,POCHO,AR-14077,CORDOBA,AR-14,59.52489264
2007,ARGENTINA,AR,PRESIDENCIA DE LA PLAZA,AR-22119,CHACO,AR-22,1134.138722
2007,ARGENTINA,AR,PUNILLA,AR-14091,CORDOBA,AR-14,348.3180499
2007,ARGENTINA,AR,QUEBRACHOS,AR-86140,SANTIAGO DEL ESTERO,AR-86,8620.433667
2007,ARGENTINA,AR,QUITILIPI,AR-22133,CHACO,AR-22,277.1126405
2007,ARGENTINA,AR,RAMON LISTA,AR-34063,FORMOSA,AR-34,7399.25703
2007,ARGENTINA,AR,RIO HONDO,AR-86147,SANTIAGO DEL ESTERO,AR-86,485.7131781
2007,ARGENTINA,AR,RIO SECO,AR-14112,CORDOBA,AR-14,10269.59835
2007,ARGENTINA,AR,RIVADAVIA,AR-66133,SALTA,AR-66,33885.56458
2007,ARGENTINA,AR,RIVADAVIA,AR-86154,SANTIAGO DEL ESTERO,AR-86,2189.718252
2007,ARGENTINA,AR,ROBLES,AR-86161,SANTIAGO DEL ESTERO,AR-86,939.3945944
2007,ARGENTINA,AR,ROSARIO DE LA FRONTERA,AR-66140,SALTA,AR-66,4159.107276
2007,ARGENTINA,AR,ROSARIO VERA PENALOZA,AR-46112,LA RIOJA,AR-46,238.7693449
2007,ARGENTINA,AR,SALAVINA,AR-86168,SANTIAGO DEL ESTERO,AR-86,5631.670047
2007,ARGENTINA,AR,SAN ALBERTO,AR-14126,CORDOBA,AR-14,204.4489359
2007,ARGENTINA,AR,SAN COSME,AR-18133,CORRIENTES,AR-18,2557.962238
2007,ARGENTINA,AR,SAN FERNANDO,AR-22140,CHACO,AR-22,5769.622013
2007,ARGENTINA,AR,SAN JAVIER,AR-14133,CORDOBA,AR-14,288.5767905
2007,ARGENTINA,AR,SAN JUSTO,AR-82112,SANTA FE,AR-82,737.2970789
2007,ARGENTINA,AR,SAN LORENZO,AR-22147,CHACO,AR-22,672.6158056
2007,ARGENTINA,AR,SAN MARTIN,AR-86175,SANTIAGO DEL ESTERO,AR-86,1809.474351
2007,ARGENTINA,AR,SAN PEDRO,AR-38063,JUJUY,AR-38,309.7989456
2007,ARGENTINA,AR,SANTA ROSA,AR-10098,CATAMARCA,AR-10,1899.26885
2007,ARGENTINA,AR,SARGENTO CABRAL,AR-22154,CHACO,AR-22,1822.581182
2007,ARGENTINA,AR,SARMIENTO,AR-86182,SANTIAGO DEL ESTERO,AR-86,2706.38586
2007,ARGENTINA,AR,SILIPICA,AR-86189,SANTIAGO DEL ESTERO,AR-86,2129.4562
2007,ARGENTINA,AR,SIMOCA,AR-90091,TUCUMAN,AR-90,321.4233203
2007,ARGENTINA,AR,SOBREMONTE,AR-14154,CORDOBA,AR-14,2166.354301
2007,ARGENTINA,AR,TAPENAGA,AR-22161,CHACO,AR-22,2996.835616
2007,ARGENTINA,AR,TRANCAS,AR-90112,TUCUMAN,AR-90,160.4462021
2007,ARGENTINA,AR,TULUMBA,AR-14175,CORDOBA,AR-14,6757.031181
2007,ARGENTINA,AR,VALLE VIEJO,AR-10112,CATAMARCA,AR-10,479.6935017
2007,ARGENTINA,AR,VERA,AR-82133,SANTA FE,AR-82,15907.95749
2008,ARGENTINA,AR,12 DE OCTUBRE,AR-22036,CHACO,AR-22,5328.650763
2008,ARGENTINA,AR,1º DE MAYO,AR-22126,CHACO,AR-22,1477.539872
2008,ARGENTINA,AR,25 DE MAYO,AR-22168,CHACO,AR-22,1884.506692
2008,ARGENTINA,AR,2 DE ABRIL,AR-22039,CHACO,AR-22,528.2900776
2008,ARGENTINA,AR,9 DE JULIO,AR-22105,CHACO,AR-22,3929.391385
2008,ARGENTINA,AR,9 DE JULIO,AR-82077,SANTA FE,AR-82,7671.483126
2008,ARGENTINA,AR,AGUIRRE,AR-86007,SANTIAGO DEL ESTERO,AR-86,12303.86161
2008,ARGENTINA,AR,ALBERDI,AR-86014,SANTIAGO DEL ESTERO,AR-86,30374.03971
2008,ARGENTINA,AR,ALMIRANTE BROWN,AR-22007,CHACO,AR-22,20063.88749
2008,ARGENTINA,AR,AMBATO,AR-10007,CATAMARCA,AR-10,50.6024522
2008,ARGENTINA,AR,ANCASTI,AR-10014,CATAMARCA,AR-10,292.1968319
2008,ARGENTINA,AR,ANTA,AR-66007,SALTA,AR-66,42835.41034
2008,ARGENTINA,AR,ATAMISQUI,AR-86021,SANTIAGO DEL ESTERO,AR-86,2397.790311
2008,ARGENTINA,AR,AVELLANEDA,AR-86028,SANTIAGO DEL ESTERO,AR-86,2742.124137
2008,ARGENTINA,AR,AYACUCHO,AR-74007,SAN LUIS,AR-74,3103.950901
2008,ARGENTINA,AR,BANDA,AR-86035,SANTIAGO DEL ESTERO,AR-86,7268.080285
2008,ARGENTINA,AR,BELGRANO,AR-74014,SAN LUIS,AR-74,1518.916904
